,index,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,commonstock,costofrevenue,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,investmentchangesnet,minorityinterest,netchangeincash,netincome,netincomeapplicabletocommon,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,preferredstock,propertyplantequipmentnet,researchdevelopmentexpense,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock
154,230,-10651750000.0,5444500000.0,16785000000.0,-7904250000.0,-13084750000.0,20260250000.0,7541750000.0,-361000000.0,-462000000.0,234250000.0,19954250000.0,20470000000.0,-4341250000.0,14938250000.0,-5500000.0,283750000.0,10084500000.0,33509500000.0,14982750000.0,5524500000.0,-120188690.37,1140750000.0,189209974.638,-734250000.0,11317750000.0,11317750000.0,5211500000.0,2192000000.0,913878827.381,1392890000.0,3357750000.0,0.0,29069000000.0,10161500000.0,32672250000.0,7987750000.0,8942500000.0,84946000000.0,29261000000.0,13628250000.0,31909250000.0,11373000000.0,3873000000.0,53979500000.0,611000000.0,52808750000.0,-8355804110.0
155,231,-120500000.0,743250000.0,1435000000.0,-1040750000.0,-65500000.0,1267750000.0,228000000.0,-9750000.0,-26750000.0,54500000.0,3000000.0,564250000.0,-150250000.0,1199250000.0,-2750000.0,218566583.333,1513250000.0,3419250000.0,1176000000.0,183750000.0,-42750000.0,85750000.0,189209974.638,158750000.0,797750000.0,797750000.0,581750000.0,329500000.0,478500000.0,1392890000.0,186250000.0,0.0,566250000.0,656750000.0,4963500000.0,1525250000.0,470000000.0,5120250000.0,2198500000.0,1442750000.0,2128000000.0,499000000.0,199750000.0,3983500000.0,500000000.0,2992250000.0,-5152250000.0
156,243,-259225000.0,2310450000.0,2804675000.0,-488800000.0,-357450000.0,808425000.0,183475000.0,250000.0,-33100000.0,23900000.0,0.0,1683325000.0,-28666666.6667,268200000.0,-7000000.0,218566583.333,3756275000.0,2844250000.0,325600000.0,105325000.0,-120188690.37,-59375000.0,500000.0,-43075000.0,179275000.0,179275000.0,187825000.0,954048189.583,913878827.381,1392890000.0,221875000.0,0.0,799275000.0,1044450000.0,-3094050000.0,1248225000.0,629175000.0,9636250000.0,3679050000.0,1464450000.0,3058875000.0,1086625000.0,548250000.0,4527575000.0,1014798739.58,6577375000.0,-8355804110.0
157,250,-62705500.0,769718500.0,2661124250.0,-387913750.0,-451489250.0,864214250.0,87195750.0,-12576250.0,-95454250.0,-1154500.0,166000.0,1264918250.0,-241430750.0,919602500.0,424500.0,218566583.333,329465500.0,1764906750.0,877310500.0,50937500.0,-54128250.0,-390805500.0,189209974.638,25235750.0,669101750.0,669101750.0,282816000.0,96040250.0,531216000.0,1392890000.0,111298250.0,0.0,292647000.0,466600250.0,2234559250.0,378704000.0,195112500.0,5150462500.0,4194596500.0,874727750.0,1818466000.0,747104500.0,575505750.0,3029825000.0,1014798739.58,3331996500.0,-8355804110.0
158,264,-52863750.0,191978500.0,1165781000.0,-526064750.0,-107696750.0,599128750.0,73430500.0,1069250.0,-6630750.0,6107000.0,232250.0,324520000.0,-235579750.0,640557500.0,-21876985.8156,218566583.333,4661210693.94,1030781250.0,597474250.0,1302404869.93,-47801000.0,-48991750.0,189209974.638,-34632750.0,461444750.0,461444750.0,11029000.0,954048189.583,913878827.381,1392890000.0,42769500.0,0.0,304684250.0,234150250.0,-796216500.0,156073500.0,137684000.0,1799763250.0,1477575750.0,398595500.0,910914250.0,795665500.0,160335250.0,1355301250.0,275543000.0,888849000.0,-8355804110.0
159,270,-135266250.0,1418008500.0,2636948000.0,-304071500.0,-178509500.0,704259500.0,216789250.0,-15641750.0,-42120750.0,40979000.0,159000.0,2029317250.0,-789310230.851,459439500.0,5049000.0,218566583.333,1133476500.0,1497960250.0,448828750.0,814071000.0,-120188690.37,-187260000.0,189209974.638,226727500.0,409659750.0,409659750.0,148778500.0,954048189.583,913878827.381,1392890000.0,355100750.0,0.0,500615000.0,554502750.0,3024330000.0,481123250.0,294599750.0,6825535000.0,4066466250.0,1273540750.0,2405323750.0,776682250.0,689906500.0,3527277500.0,387210750.0,4280058250.0,-2923858250.0
160,277,-565916000.0,71915750.0,116330500.0,-153169000.0,-289846000.0,352830500.0,353806750.0,-116565996.226,-5655500.0,-9712000.0,1421250.0,375784250.0,-28875750.0,193413750.0,-21876985.8156,150541000.0,4661210693.94,528461500.0,424943000.0,1302404869.93,-179894250.0,76445000.0,362433250.0,-90184500.0,603356000.0,603356000.0,1215672402.59,954048189.583,913878827.381,1392890000.0,220033250.0,38382929.3478,9004193500.0,1686902267.65,-317609250.0,24677250.0,-295008000.0,9861696500.0,11606075648.3,5678495194.44,6139262750.0,4807528000.0,143794500.0,904245750.0,1014798739.58,3722433750.0,-8355804110.0
161,282,-87678500.0,583654000.0,1406471750.0,-61002000.0,-478268250.0,532642000.0,168218000.0,1516000.0,-969250.0,-19870250.0,194750.0,683868500.0,-269503750.0,377029000.0,246500.0,-208000.0,179244000.0,911936750.0,356439000.0,286000000.0,-38854500.0,-161749750.0,189209974.638,-6381750.0,319581250.0,319581250.0,40014750.0,49637250.0,913878827.381,1392890000.0,142365000.0,0.0,525908750.0,228255750.0,1437036000.0,239815250.0,213060750.0,3492717250.0,1999153250.0,316469750.0,1524706750.0,672256750.0,205940750.0,1595805250.0,8750000.0,1968010500.0,-732142500.0
162,304,-3600500000.0,7255250000.0,69635750000.0,-8581500000.0,-20511500000.0,29921000000.0,3675000000.0,-1383500000.0,-1949500000.0,380500000.0,66221000000.0,20072500000.0,-6974750000.0,25861750000.0,-37000000.0,218566583.333,15203750000.0,57014500000.0,26302500000.0,3494500000.0,-120188690.37,-12579250000.0,189209974.638,791000000.0,21016250000.0,21016250000.0,2192000000.0,3548000000.0,5092750000.0,1392890000.0,9468500000.0,38382929.3478,9858250000.0,10161500000.0,5104250000.0,19411250000.0,8904750000.0,1.361975e+11,93928500000.0,36126000000.0,63154000000.0,13970000000.0,16949250000.0,77087000000.0,1557500000.0,73043500000.0,-8355804110.0
163,305,-176500000.0,2632000000.0,3968250000.0,-2540500000.0,2159500000.0,348000000.0,212000000.0,-66750000.0,-86000000.0,-162250000.0,2750000.0,3325000000.0,-238000000.0,429750000.0,-22000000.0,218566583.333,920500000.0,3320000000.0,334500000.0,1302404869.93,-94750000.0,2313000000.0,36500000.0,-63500000.0,1109250000.0,1109250000.0,588000000.0,963500000.0,435000000.0,1392890000.0,3100250000.0,0.0,723500000.0,816750000.0,2119000000.0,1474500000.0,-761250000.0,12220500000.0,7517000000.0,3155000000.0,8502250000.0,2210500000.0,1631250000.0,6645000000.0,104250000.0,3718250000.0,-8355804110.0
164,307,-2037750000.0,2912250000.0,3227500000.0,-581000000.0,-2129750000.0,3027000000.0,2145000000.0,-116565996.226,-72500000.0,234250000.0,102750000.0,8110750000.0,-165750000.0,868000000.0,-9333333.33333,-15250000.0,4661210693.94,2502500000.0,953750000.0,1302404869.93,-221500000.0,-276250000.0,941250000.0,309250000.0,842500000.0,842500000.0,409500000.0,204750000.0,136250000.0,1392890000.0,706500000.0,38382929.3478,7741500000.0,1002750000.0,186250000.0,620250000.0,2169000000.0,17674000000.0,7686500000.0,3414750000.0,8639000000.0,3576500000.0,2005250000.0,10613250000.0,896750000.0,9020750000.0,-8355804110.0
165,315,-53457250.0,629229250.0,1088697500.0,321305250.0,-202347000.0,113403000.0,1891295000.0,-116565996.226,12370000.0,100389250.0,57750.0,2890480500.0,-789310230.851,264263750.0,-2584000.0,218566583.333,4661210693.94,1282788750.0,233893500.0,1302404869.93,-29843000.0,-85294000.0,189209974.638,229777250.0,155620000.0,155620000.0,116641750.0,1665020750.0,1548776750.0,1392890000.0,1252302500.0,0.0,137878500.0,359782750.0,558695250.0,658742250.0,-42217000.0,4876575000.0,2767720000.0,1929584500.0,3731887000.0,550000000.0,2848400123.33,4173269250.0,1014798739.58,1144688000.0,-8355804110.0
166,324,-288625000.0,2468800000.0,5632275000.0,-604450000.0,-638950000.0,1386200000.0,284350000.0,-96650000.0,-89925000.0,353350000.0,450000.0,2322750000.0,-67433333.3333,728225000.0,3700000.0,218566583.333,910425000.0,3680575000.0,703450000.0,147775000.0,-69600000.0,-172850000.0,189209974.638,146500000.0,605325000.0,605325000.0,462550000.0,447475000.0,372800000.0,1392890000.0,237375000.0,0.0,1082125000.0,824575000.0,2094300000.0,2100950000.0,780875000.0,9623175000.0,7020300000.0,3354450000.0,5446925000.0,663366666.667,807575000.0,6003325000.0,902625000.0,4131950000.0,-2195550000.0
167,327,-174902750.0,762225750.0,4038152000.0,-55624000.0,-855085250.0,868532500.0,230570000.0,-28294000.0,-81203750.0,8540250.0,726500.0,1984914500.0,-103663500.0,637938500.0,-21876985.8156,218566583.333,635854500.0,2287525000.0,647631250.0,289048500.0,-15739750.0,-598414000.0,189209974.638,-42176750.0,553550750.0,553550750.0,105740250.0,954048189.583,913878827.381,1392890000.0,502295250.0,0.0,569059500.0,1211361500.0,3357531250.0,438225000.0,314981750.0,6604358750.0,5004656000.0,936926750.0,2142407000.0,703185000.0,422597250.0,4272439500.0,1014798739.58,4461951750.0,-2262873250.0
168,334,-582000000.0,15875000000.0,32639750000.0,-4537750000.0,-6989250000.0,13525500000.0,2887750000.0,-111500000.0,-267000000.0,-154250000.0,18528000000.0,7752000000.0,-1541000000.0,13795500000.0,-34750000.0,218566583.333,25916750000.0,29297500000.0,12993750000.0,7134000000.0,-821250000.0,-3098000000.0,483500000.0,1963750000.0,10102000000.0,10102000000.0,1880500000.0,954048189.583,2804750000.0,1392890000.0,5199000000.0,0.0,2998000000.0,4760750000.0,25121750000.0,8101000000.0,3423500000.0,81004500000.0,42256750000.0,14210250000.0,37257000000.0,17364250000.0,6285250000.0,37049500000.0,1402000000.0,43747500000.0,-8355804110.0
169,339,-162658500.0,939116250.0,967324000.0,-538640750.0,-24167000.0,722381250.0,234257250.0,39977250.0,202546250.0,-62816000.0,323338000.0,1655698500.0,-253528750.0,573743250.0,-10878000.0,218566583.333,1922704500.0,2234774750.0,454601500.0,145344250.0,-110155500.0,-37459500.0,296370000.0,148695500.0,384808250.0,384808250.0,1537324750.0,138111250.0,430808500.0,1392890000.0,804786750.0,614750.0,561553500.0,115937000.0,4739572750.0,1468917000.0,319197750.0,7316349000.0,3017579250.0,2639319250.0,7227829000.0,3399926500.0,1775473000.0,3890473250.0,312469750.0,88520000.0,-4494178000.0
170,371,-1027500000.0,5829500000.0,14139250000.0,-2391000000.0,-3645750000.0,7140750000.0,1031250000.0,-389250000.0,-581500000.0,445250000.0,4402500000.0,8119750000.0,-1892500000.0,6372000000.0,-10250000.0,218566583.333,3953250000.0,13238000000.0,7305250000.0,2792500000.0,-120188690.37,-1939000000.0,9750000.0,1090000000.0,6297250000.0,6297250000.0,1479750000.0,448000000.0,2357250000.0,1392890000.0,506000000.0,0.0,2686750000.0,4338500000.0,23291250000.0,2255750000.0,863250000.0,43381000000.0,17976500000.0,5454250000.0,9448250000.0,3745460130.99,1751500000.0,21357750000.0,994000000.0,33932750000.0,-8355804110.0
171,378,-64293750.0,682629000.0,984459000.0,-91167750.0,-295293500.0,505138750.0,76006500.0,-75161000.0,-100105750.0,243284250.0,23000.0,221236750.0,-789310230.851,220808500.0,-17466750.0,218566583.333,724241000.0,1225269250.0,228201750.0,127639000.0,-9394000.0,-75632000.0,189209974.638,101210750.0,163830750.0,163830750.0,39634250.0,2143250.0,1368250.0,1392890000.0,60328250.0,0.0,144929750.0,289232750.0,638525250.0,713899750.0,341308000.0,3053590750.0,1532881250.0,1073698750.0,1613970500.0,715402000.0,346684250.0,1446506000.0,1014798739.58,1439620250.0,-1021098250.0
172,399,-281762500.0,989553750.0,2723715250.0,-620351750.0,-669740500.0,1286436500.0,452707000.0,-96131750.0,-113642250.0,4412750.0,231250.0,3363665250.0,-83960750.0,1336584750.0,-1380750.0,218566583.333,376518250.0,2514424250.0,1277212250.0,331216250.0,-120188690.37,85174500.0,-2844750.0,-5036500.0,863624250.0,863624250.0,1513344000.0,212293750.0,913878827.381,1392890000.0,344027000.0,0.0,597647500.0,686179000.0,1842838750.0,449613750.0,422812250.0,10323112250.0,4453291000.0,1599126000.0,3335279000.0,1394970750.0,668268250.0,5878089500.0,444088250.0,6956047500.0,-8355804110.0
173,409,-706000000.0,2181500000.0,2602750000.0,-1630000000.0,-810500000.0,2532750000.0,830000000.0,-63500000.0,38750000.0,-99250000.0,0.0,9842250000.0,-380250000.0,1945250000.0,500000.0,218566583.333,376750000.0,3654000000.0,1712000000.0,317750000.0,-216000000.0,92750000.0,3666666.66667,92750000.0,1695250000.0,1695250000.0,176250000.0,559000000.0,913878827.381,1392890000.0,347750000.0,0.0,2233500000.0,1060000000.0,-1852500000.0,582500000.0,837500000.0,9516500000.0,5981000000.0,2967000000.0,6444750000.0,3127250000.0,1803250000.0,13496250000.0,140750000.0,3071750000.0,-8355804110.0
174,411,-131775000.0,508521750.0,508699750.0,-110975000.0,-283200000.0,480775000.0,101700000.0,-116565996.226,-43875000.0,52825000.0,47249250.0,998575000.0,-13800000.0,365300000.0,-21876985.8156,218566583.333,778760250.0,769175000.0,364625000.0,80152000.0,-1900000.0,5425000.0,189209974.638,86600000.0,291100000.0,291100000.0,12469500.0,37528000.0,29783250.0,1392890000.0,69674500.0,0.0,353816250.0,214900000.0,293331250.0,158625000.0,189675000.0,2333472250.0,1050533500.0,226774000.0,296448500.0,3745460130.99,271460000.0,1767750000.0,26089000.0,2037023750.0,-302763500.0
175,414,-306200000.0,3475600000.0,3778200000.0,-757000000.0,-826800000.0,1576200000.0,618800000.0,-22800000.0,-22800000.0,39800000.0,7200000.0,1120800000.0,-207750000.0,1084400000.0,-23400000.0,-14500000.0,5773200000.0,5481200000.0,1104400000.0,1044200000.0,-112000000.0,-207000000.0,38750000.0,-31000000.0,863000000.0,863000000.0,125400000.0,349400000.0,326400000.0,1392890000.0,375200000.0,38382929.3478,1118600000.0,1005000000.0,-2067000000.0,3004400000.0,714000000.0,13403800000.0,5321800000.0,4744800000.0,8037800000.0,1992200000.0,996800000.0,6602000000.0,388600000.0,5366000000.0,-8355804110.0
176,418,-55750000.0,757500000.0,757500000.0,-168000000.0,-406500000.0,569500000.0,136000000.0,-116565996.226,-37250000.0,28750000.0,1750000.0,1178750000.0,-789310230.851,517750000.0,-7250000.0,218566583.333,892000000.0,1434000000.0,515250000.0,335250000.0,-120188690.37,-1027683887.07,189209974.638,-12250000.0,379000000.0,379000000.0,57250000.0,87750000.0,108250000.0,1392890000.0,24000000.0,0.0,147500000.0,186750000.0,1395500000.0,729500000.0,190500000.0,2977500000.0,1520250000.0,818000000.0,1268250000.0,251750000.0,624500000.0,2612750000.0,149500000.0,1709250000.0,-629000000.0
177,433,-43711000.0,275208000.0,275208000.0,47830750.0,-546914250.0,476167750.0,200824000.0,-11565500.0,-9301000.0,-2629250.0,20247500.0,1371410250.0,-74253250.0,372891250.0,-3487250.0,12377250.0,990703250.0,657016000.0,353707250.0,753601500.0,-120188690.37,-2441500.0,16919000.0,-26403000.0,258115250.0,258115250.0,73137750.0,22598000.0,138314750.0,1392890000.0,77479750.0,38382929.3478,269387500.0,1686902267.65,1653567750.0,279030750.0,211520750.0,2825594750.0,642348250.0,301205750.0,1300098000.0,774116000.0,258650000.0,2028426250.0,86017000.0,1500084500.0,-323140250.0
178,436,-527000000.0,1308500000.0,3567500000.0,-1618750000.0,-1897750000.0,3486500000.0,1259000000.0,97500000.0,59750000.0,-186500000.0,1741000000.0,6219750000.0,-990250000.0,2936000000.0,-21876985.8156,218566583.333,4384500000.0,6732750000.0,2879500000.0,2533000000.0,-79000000.0,-125250000.0,189209974.638,-30000000.0,2244500000.0,2244500000.0,296000000.0,954048189.583,913878827.381,1392890000.0,1531392106.94,0.0,3644750000.0,1618000000.0,27827250000.0,1785750000.0,1242000000.0,19294500000.0,7961250000.0,3084500000.0,8517000000.0,4049000000.0,1306000000.0,12952500000.0,1220500000.0,10777500000.0,-19394250000.0
179,456,-87651000.0,493729000.0,1512653500.0,-586758750.0,-266871250.0,513469250.0,58717500.0,125750.0,2647750.0,68699250.0,319500.0,177071000.0,-463498000.0,469843750.0,-1844250.0,218566583.333,52527000.0,728122500.0,386591000.0,1302404869.93,-89570750.0,-177911750.0,189209974.638,-342005000.0,340658250.0,340658250.0,25867250.0,59379000.0,913878827.381,1392890000.0,57815250.0,0.0,329919500.0,63261250.0,-19619513000.0,191139500.0,172811000.0,2183570250.0,1596262750.0,1325920750.0,2534683750.0,721925000.0,13382500.0,905193500.0,418415333.333,-351113500.0,-8355804110.0
180,461,-768750000.0,3952750000.0,4023750000.0,-180000000.0,-1966500000.0,2664250000.0,976000000.0,155250000.0,178500000.0,87250000.0,2750000.0,9583250000.0,-110000000.0,1402250000.0,-250000.0,218566583.333,1659750000.0,3538000000.0,1377750000.0,482250000.0,-36750000.0,-126500000.0,189209974.638,517500000.0,1233750000.0,1233750000.0,265250000.0,324500000.0,913878827.381,1392890000.0,451000000.0,0.0,3321000000.0,1247750000.0,6306750000.0,645000000.0,1430500000.0,12964750000.0,7236500000.0,3505000000.0,5491750000.0,1535750000.0,1838000000.0,13121250000.0,182250000.0,7473000000.0,-784000000.0
181,476,-47959800.0,900197600.0,2263833400.0,-377151800.0,-411250200.0,760625000.0,85734600.0,3230200.0,-21671800.0,8516000.0,2637400.0,758983600.0,-234680600.0,701581800.0,-21876985.8156,218566583.333,152140000.0,1548758000.0,674917400.0,28180200.0,-26664400.0,-340763200.0,189209974.638,-27777000.0,587618800.0,587618800.0,222709600.0,954048189.583,913878827.381,1392890000.0,35209000.0,0.0,359473200.0,464294400.0,1665568400.0,362771800.0,173006200.0,4653967400.0,2874586400.0,610054000.0,1952203400.0,941784800.0,249010400.0,2307741600.0,380351333.333,2689974800.0,-8355804110.0
182,481,-452269750.0,2243918500.0,4410688500.0,-2300441250.0,1825788500.0,783549750.0,634602750.0,32082250.0,63376750.0,836804750.0,1097250.0,1463814250.0,-7448000.0,480433250.0,-23524750.0,776974000.0,4392700750.0,3353505250.0,4296846750.0,324305750.0,-120188690.37,26497750.0,46281500.0,285372250.0,3470579500.0,3470579500.0,513524500.0,954048189.583,913878827.381,1392890000.0,129850000.0,0.0,1598233750.0,1005206250.0,5357304500.0,1692671500.0,-2696945000.0,27662835500.0,5957553250.0,2091621500.0,7933332250.0,635125000.0,1014546250.0,4817319500.0,1014798739.58,19729503250.0,-674240750.0
183,5,-448000000.0,5967750000.0,6724500000.0,-2896750000.0,-478000000.0,5602000000.0,1026250000.0,58500000.0,-48000000.0,36750000.0,10666666.6667,4538500000.0,-1304000000.0,4628000000.0,-142750000.0,78872062.5,6092250000.0,14105000000.0,4273500000.0,2159000000.0,-251000000.0,-500000.0,222336980.159,2084500000.0,3652500000.0,3652500000.0,973250000.0,681837875.0,1108386370.83,11957000000.0,2818500000.0,14706706.6667,2293500000.0,2887000000.0,700666666.667,5989750000.0,1949500000.0,25818500000.0,14161000000.0,7738000000.0,20436250000.0,9879750000.0,4302250000.0,18643500000.0,1483750000.0,4454000000.0,-430666666.667
184,7,-1377000000.0,6288205000.0,8957339750.0,-3916500000.0,-2257500000.0,6320750000.0,2273250000.0,-235500000.0,-350250000.0,-546000000.0,11500783500.0,9331750000.0,-2086250000.0,1930250000.0,-43000000.0,78872062.5,12829595000.0,10758500000.0,1736000000.0,7627659000.0,-243500000.0,-157750000.0,96828000.0,103750000.0,3887750000.0,3887750000.0,666666666.667,443333333.333,355333333.333,1801289125.0,38333333.3333,0.0,6944238750.0,1422250000.0,22477840500.0,6750500000.0,2433000000.0,52934973250.0,22399943500.0,12199807000.0,28470515000.0,9230205500.0,5717230000.0,20090250000.0,3343938750.0,24464458250.0,-6200119500.0
185,30,-52451750.0,751055500.0,1251695750.0,196047750.0,-477828000.0,454530250.0,33966250.0,-74056000.0,-119426500.0,178384750.0,19750.0,129348750.0,-1209874815.48,507970000.0,-3536500.0,78872062.5,210357500.0,1296307250.0,506402500.0,483761750.0,-3821000.0,-244937750.0,222336980.159,169213500.0,334986000.0,334986000.0,62685750.0,681837875.0,34279500.0,1801289125.0,34562500.0,0.0,231209500.0,297757000.0,353173000.0,453195750.0,119544250.0,2881992250.0,1854939000.0,444260750.0,589559750.0,78707250.0,348631500.0,1425656000.0,36000000.0,2197359750.0,-120058500.0
186,33,-666750000.0,4434750000.0,22782250000.0,-101500000.0,-6249250000.0,6461750000.0,1381500000.0,-27750000.0,-81000000.0,-13750000.0,29353750000.0,3418750000.0,-1221000000.0,5486750000.0,-24155004.6296,78872062.5,13542000000.0,14477750000.0,5002250000.0,8126750000.0,-939000000.0,-2296250000.0,222336980.159,111000000.0,4566750000.0,4566750000.0,2357000000.0,2050500000.0,1108386370.83,1801289125.0,2816250000.0,14706706.6667,5329500000.0,3731750000.0,-7900000000.0,4799000000.0,1895000000.0,59575750000.0,30220500000.0,7225000000.0,38085000000.0,26304000000.0,2664250000.0,17896500000.0,1396000000.0,21490750000.0,-6533950888.89
187,53,-1386000000.0,2958250000.0,2958250000.0,-502250000.0,-2475000000.0,3084000000.0,802500000.0,-107750000.0,-406250000.0,153500000.0,683000000.0,7414500000.0,-907750000.0,2772000000.0,-46750000.0,78872062.5,3224500000.0,7452250000.0,2658000000.0,1503250000.0,-120000000.0,-540739984.649,85500000.0,60000000.0,2264750000.0,2264750000.0,1271000000.0,681837875.0,1108386370.83,1801289125.0,3297250000.0,14706706.6667,7038250000.0,1153250000.0,11349000000.0,3527000000.0,811250000.0,22651000000.0,9614000000.0,5226500000.0,15124500000.0,6515250000.0,2639750000.0,14866750000.0,883750000.0,7526500000.0,-7554500000.0
